,All,Coal,Petroleum Liquids,Petroleum Coke,Natural Gas,Other Gasses,Nuclear,Hydroelectric,Other Renewables,Hydro-electric storage,Other
Dec-19,100.0,21.439669636316374,0.29184488503438333,0.13676536616489826,38.98344636907154,0.3269962426448,21.585296689273815,6.344376964340573,10.71318855306378,-0.1562610771084907,0.3346763711983364
Jan-20,100.0,19.045725529868225,0.2675289969270713,0.18507743721840014,39.78843280636456,0.33770053710466374,21.68592972905014,7.162759963627751,11.317499904976039,-0.1102277943623015,0.3195728892254524
Feb-20,100.0,17.57940306163942,0.23428360515236252,0.16890940825403974,40.0434159738253,0.3603400709419515,20.616644458207432,8.091386245769446,12.678840655868976,-0.07726041451619967,0.3037241396568011
Mar-20,100.0,16.371704263078065,0.22299674056862556,0.22719204827831027,40.722561073998776,0.3378836286184529,20.652854422822475,7.688062735986059,13.538257979152549,-0.1139187401168232,0.35240584761351534
Apr-20,100.0,14.534779843199475,0.22369446052471717,0.21940638779900373,39.50887273714829,0.28658619383518075,21.143771931705295,8.288129900016438,15.527468679202133,-0.11613530298807201,0.38342516955754236
May-20,100.0,15.262910998336816,0.22667851999593225,0.20010694239872456,38.44218385563432,0.28999104439421725,21.105705672211705,9.833451975974045,14.401795057686567,-0.1203922096071015,0.35756814297477013
Jun-20,100.0,18.548045697465955,0.2324081519006043,0.22757815363372136,40.64443541582023,0.2463299116110317,19.094119619168843,7.9550071455562605,12.904618898930867,-0.14177465501027084,0.289231660922757
Jul-20,100.0,21.887130341009733,0.2229969917364244,0.2042105930890451,44.29881596892681,0.22860851341031688,16.92849701491445,6.524491852314508,9.605705209687926,-0.16736973340392466,0.26666926911150096
Aug-20,100.0,22.86995403175623,0.22256458638617338,0.19747275026597344,43.57046791255997,0.2745046871549872,17.308850392436316,5.842383122227353,9.632504968183552,-0.1967199951823675,0.27776662585061324
Sep-20,100.0,20.512274620456804,0.22639155844350556,0.1316369459029125,42.398790979121,0.3037545015937366,19.708659552074558,5.6010171128029675,10.970245252524041,-0.1574245936196562,0.3046540707001346
Oct-20,100.0,19.064210415584167,0.27924501837725496,0.11188927106211925,41.89089680366461,0.29263347816246577,18.922994042135397,5.996117346662288,13.237042680497158,-0.134840916408195,0.34013063311476144
Nov-20,100.0,20.29906802520214,0.2654253607296543,0.20305040095818555,36.433280358855086,0.3151926158664645,20.490837848329313,6.931915077155834,14.830310249068523,-0.12242744763655306,0.35401107487317646
Dec-20,100.0,22.810668663630583,0.2728410004557025,0.2179825439810985,37.113051958795204,0.28996612708004976,20.280503768979138,6.242834295533244,12.539656278390702,-0.10681434911457291,0.3393097122688471
Jan-21,100.0,23.263938604278227,0.26803356146731194,0.20102517110048396,36.233212107327965,0.29638326508404683,20.541221614501303,7.033017382091006,11.967011253973254,-0.12141691245955155,0.31757395263594973
Feb-21,100.0,27.005248533497994,0.490583513430071,0.2037665946279716,34.32633528866934,0.25316455696202533,19.436245754862615,6.217042297005248,11.91447977770917,-0.1312133374498302,0.28434702068539675
Mar-21,100.0,19.879446494346446,0.254016576909861,0.20713108989489304,34.36738311544427,0.27617478652652405,20.458771279106735,6.814452290805628,17.478010385456507,-0.07578749955844148,0.3404014810675761
Apr-21,100.0,18.395679626876866,0.27343270555184307,0.1438760620235384,36.622253740095736,0.29695746450829846,19.46486287452098,6.610457266763947,17.92927571017497,-0.06716489151335797,0.330369440997177
May-21,100.0,19.949028830567713,0.2607899906615321,0.16678066468653668,35.815991579762695,0.28546353468819197,19.799425949697202,7.279944781233115,16.25924086688467,-0.1299265103176016,0.31326031213594807
Jun-21,100.0,23.341874946503467,0.24929384575879482,0.12116964820679618,39.9554908841907,0.26052811777796797,17.67257981682787,6.273538474706839,11.957277668407087,-0.10057348283831209,0.2690875631259095
Jul-21,100.0,25.03229591937361,0.21768928860225234,0.16788947399562157,41.95732994102913,0.2578742875175039,16.969410094077272,5.447902490976865,9.862089028262627,-0.16887560893832712,0.25664161883912195
Aug-21,100.0,24.67029174185266,0.28992527823864944,0.18093081273539777,41.83352911968804,0.24971843096411658,16.826565584391993,4.923643321666889,10.937957928136315,-0.1622806486381747,0.24971843096411658
Sep-21,100.0,22.682490567773993,0.2731894727155609,0.18346829851845034,39.745905033587924,0.2829667801601178,18.55387871537683,4.8949802153308175,13.227259133155425,-0.12480445385110886,0.2803786693659704
Oct-21,100.0,19.54141448210817,0.2791987557854105,0.20455837252734213,41.17775654118338,0.33166563606723254,18.23879925796841,5.350684880169393,14.702281684686541,-0.13335332071629785,0.306681407361603
Nov-21,100.0,18.270497279755656,0.28220546594126816,0.24911711367757947,38.952944545194235,0.277114950208393,19.964048232636568,6.163660080811937,15.651745092424676,-0.1199452769558716,0.3086125163055582
Dec-21,100.0,17.806077649627415,0.28715173952252127,0.1753168161754236,37.84766718876074,0.2758792538801082,20.97868906924866,6.989534387014097,15.45339123831221,-0.13200673975983673,0.3182993972186625
Jan-22,100.0,23.433913197027017,0.8307336675888122,0.15089655024801613,36.10494266466185,0.2688848102823692,18.88266990576992,6.474104118619671,13.710717400726658,-0.1319007079295602,0.27530594008015713
Feb-22,100.0,21.882082322215403,0.34349744535337995,0.1914828667544425,35.44283110964476,0.2731945570763865,19.071816867142957,6.574245091902525,16.070068545316072,-0.1270385525005319,0.2775114010933949
Mar-22,100.0,18.80226789510985,0.2955042677102271,0.15406896126706313,34.65842911287092,0.2936554401750223,19.460142359720212,7.52965827504391,18.60259452130774,-0.09798785936585216,0.3016670261609096
Apr-22,100.0,18.20068817147707,0.24638644183766784,0.1736876385718139,34.70660605143522,0.30296650591787994,18.18785897090074,6.600788173450792,21.35864523641914,-0.08717277314683843,0.30954558313650926
May-22,100.0,18.274378696841463,0.24372852032824446,0.17417529750075983,37.14112874944474,0.3027610876019919,18.522783064082482,6.826444252215183,18.367018913800763,-0.13647628176653495,0.28376545951885535
Jun-22,100.0,19.376526505140664,0.23659181186598935,0.1801473885222639,41.01900647264555,0.2603301207488645,17.3329218693127,6.8545685694240035,14.642316436932589,-0.1553540436890387,0.25294486909641445
Jul-22,100.0,20.430285477865123,0.2470595188840948,0.11537324900998877,44.6934215970211,0.256043501388971,16.279212719427864,5.808144689402447,12.119865240262428,-0.18157101483539217,0.23216502157337904
Aug-22,100.0,20.676577706711182,0.24288275872109247,0.13976070831503423,45.825012799266254,0.24458123955130986,16.71717625135575,5.127713626426421,10.957627756088447,-0.15528967590559356,0.22419946958870074
Sep-22,100.0,18.483456797144928,0.26787618546586855,0.1842715161166484,44.63124369054898,0.2806728185295247,18.12372922324437,4.84167721204021,13.11683325987118,-0.17005303493480825,0.24029233197309866
Oct-22,100.0,17.272869160277622,0.30323396475223685,0.19429907405342908,42.52028195662353,0.30833033390773656,18.775342491933404,4.576220978566583,15.918827580275776,-0.13823901334293148,0.26883347295261334
Nov-22,100.0,17.520355522406614,0.28311268568587233,0.17651811796879857,39.630492883336444,0.28311268568587233,19.280564360743366,5.562185344023867,17.14867300640189,-0.15383181055379452,0.26850643296662313
Dec-22,100.0,20.36906985846215,0.9149024168857233,0.20651923487954435,39.059893353911235,0.27147286520456226,19.17908604135381,5.670951570684261,14.237613703550519,-0.15211362999192243,0.24315974429365705
Jan-23,100.0,17.633855438999856,0.2825118551516022,0.1209943957465153,39.805431814915934,0.27159074579680986,20.367868946687743,6.5394453226038225,14.90127891938497,-0.17818652105187527,0.25549647937922115
Feb-23,100.0,14.91499475752761,0.39656248190864596,0.12704150880285087,40.2145875814513,0.28656704897048135,19.55699500196191,6.4199381195283705,17.979107300223205,-0.14666057725088608,0.25022352873067844
Mar-23,100.0,15.10262161445144,0.2785616091455032,0.09466271133299568,40.306719243663025,0.3099148638545209,18.938571738658563,6.430733424981308,18.456213973904447,-0.15646479994211707,0.23816414634734584
Apr-23,100.0,13.326465785368146,0.28750956433026503,0.09970089730807577,39.75184082304581,0.2868470998963243,18.768279877974052,6.565022540352365,20.763953985220418,-0.0960573429214019,0.24643676942594145
May-23,100.0,13.376329113150968,0.26872362386021487,0.10077135894758057,41.955697246193594,0.3087267996848605,18.674765019513,8.443723776544092,16.749726695859824,-0.140163799263453,0.26170016550932285
Jun-23,100.0,16.08199669296336,0.24440893679328796,0.1082859640234499,45.09066513748699,0.2711324651898206,18.043670699321336,6.004999526770851,14.074669992261313,-0.1533819181925987,0.2332741332947327
Jul-23,100.0,18.545557109447532,0.22658095450752724,0.15301265703775957,46.896146478475984,0.2458544381897028,16.426649116827864,5.165763711790906,12.289901399677992,-0.15418786945740443,0.204957045986062
Aug-23,100.0,18.470342038992207,0.22652841654745154,0.15393528097326822,47.10774287369504,0.2572681807971057,16.49164706021447,5.034936924368357,12.207469762712666,-0.1544082004232629,0.20453766212269894
Sep-23,100.0,16.632638908152792,0.2479957835168798,0.16422092152348192,46.134705539682095,0.2726844017864573,18.18635745790452,4.692501872451386,13.607312269411079,-0.153402313517712,0.21498515908901775
Oct-23,100.0,15.589284949099834,0.30301360806567135,0.08967978501337545,43.102920561462795,0.28281270086129323,18.803983863760184,4.797103312336633,16.88948879461799,-0.11385965878831286,0.2561842322737039
Nov-23,100.0,15.963651667004381,0.2824321586109076,0.05580061411849058,42.249793475380706,0.2989541281543713,19.408014713904954,5.3076047820191095,16.27881602942781,-0.10817214021852643,0.26310457159779915
Dec-23,100.0,16.2093221216339,0.2645715666087677,0.09144973715390013,42.56985264514051,0.3054076127592514,19.800881138347922,5.472030184164817,15.18439487881472,-0.14781498395315934,0.2499050993293686
Jan-24,100.0,19.840890843351996,0.38544088244709046,0.09445794260105687,42.418700573569616,0.2817995287598197,18.12542965244725,5.655406930064389,13.097380891158211,-0.10862663399121542,0.20964415593956792
Feb-24,100.0,13.698039191344883,0.2296610327298007,0.06734654608427938,40.91845791927105,0.28893840739384385,20.04382180786682,6.453785372454332,18.2015679020775,-0.12538250976059387,0.22345397779115744
Mar-24,100.0,11.84995291409438,0.24127679741981545,0.0637044605432421,40.35754513168666,0.2714363970972924,19.494795930300548,7.1899870129070775,20.426358259114046,-0.10740510497387193,0.21204045079368988
Apr-24,100.0,11.984683699079735,0.2786537100199498,0.08945234571079219,39.10547654289208,0.29377694832357293,18.51534847802304,6.7301628161400355,22.90398352532338,-0.10875860737499196,0.20722054186241068
May-24,100.0,13.14604645824067,0.24391293742915765,0.08723474468054579,41.31971246969023,0.2551042369112013,18.644417980687837,7.023831728768813,19.148887326570726,-0.0814956167410362,0.21177382096790395
Jun-24,100.0,15.662407566286717,0.2272541569636802,0.09932794051558606,43.19258896106549,0.24027658618294725,17.412264574907056,5.718889161253422,17.4178820933938,-0.14784287290109083,0.17720717408179107
Jul-24,100.0,16.66950062541199,0.2322293317059422,0.10505058034040114,47.97364185438732,0.2210487821353452,16.270261834495255,4.980934833700972,13.527533267958175,-0.1488410661585728,0.1684070279071176
Aug-24,100.0,16.250440175171992,0.23468131317547686,0.1020970063361591,47.95605102014289,0.21530178882463186,16.486775837987178,4.8427540667459175,13.939313728502317,-0.18859585892651615,0.1611809220399549
Sep-24,100.0,15.180705459422311,0.23344657857466813,0.06566554534400676,47.209909932470225,0.23261184706605786,17.434758776506204,4.427137677832592,15.220772571835603,-0.17724132366157758,0.17223293460991604
Oct-24,100.0,14.0397628600515,0.27816036888436435,0.06946523743936762,43.9280795257201,0.23983472064195463,17.597760344930833,4.596682436074016,19.211330019761665,-0.1314449967063896,0.17066890232948081
Nov-24,100.0,13.936361295606343,0.27144324044287127,0.06824858616849336,42.71337765355157,0.24817667697633944,19.203911264429145,5.187823211344156,18.32009207354716,-0.15200821464800793,0.20226399173571666
Dec-24,100.0,17.382062154711424,0.3387841413593437,0.08414246648140562,40.86168528503261,0.2543648904487229,19.707051360118687,5.406430255859526,15.921747506172293,-0.1331333104524872,0.1768652502684809
Jan-25,100.0,20.667089189625816,0.6837415650747493,0.1337160894257416,39.021486535187464,0.2743913805316333,17.83022033329605,5.326523257403472,16.020082267705575,-0.11606954230821806,0.15906746697485988
Feb-25,100.0,18.40149796805595,0.34909271335412534,0.09923447689254325,38.80008978357433,0.3281235232964748,18.260620451753145,5.7718433985445605,17.938108401852375,-0.12108968906530573,0.17247897174180135
Mar-25,100.0,14.751415494456419,0.2568721543990481,0.12349046395846884,35.403996654967045,0.2313947528542183,18.720494921005066,6.729331083329088,23.725455520952917,-0.119593920192789,0.1768431401347005
Apr-25,100.0,14.205655302392051,0.26710101785457974,0.09953881389674175,35.77219029075319,0.20219796678711174,18.06457853581213,7.126542227547601,24.160472793764313,-0.08081677993497213,0.18222779722789084
May-25,100.0,14.17824982414529,0.2217804054250452,0.09999011725585262,39.261235808088735,0.18428411145410048,18.06362161879349,7.079532836870775,20.82846462849602,-0.07877128423353505,0.1616119337042269
Jun-25,100.0,16.400828915417573,0.28350941429243426,0.10602997826004042,41.90167435828979,0.2446063287437863,16.838170792173614,5.634336422696009,18.559823029101032,-0.10679278385903351,0.13781354488475278
Jul-25,100.0,17.982613371571965,0.2480283204875426,0.127038895859473,45.25699050008962,0.1987363326761068,15.858800860369241,4.477056820218677,15.829001613192329,-0.10889048216526258,0.13039971321025273
Aug-25,100.0,16.592344411077427,0.2424793333365061,0.11921702257270811,45.90069531365261,0.20559582335892174,16.82482950300065,4.782482474383808,15.348537271381726,-0.13516021720818006,0.11874110631493281
Sep-25,100.0,15.83669478058917,0.2463703160439501,0.10593651957788372,45.600510668350786,0.2615817137269283,17.780494098792595,4.151896671148596,16.013798910755273,-0.12413587037716116,0.1268521913919787
Oct-25,100.0,15.64620727408596,0.2728433931059252,0.12657384584637932,41.70419952904102,0.3145519372749839,17.153218074861044,4.792137939424133,19.995191931713848,-0.14858668860227137,0.1439524059168204
Nov-25,100.0,16.266351429611984,0.2928480593218821,0.09970565934098738,39.27477566226648,0.25881678637316186,19.04825873320079,5.497244660970906,19.278716125450018,-0.18209716226946795,0.16538004573325452
Dec-25,100.0,17.496611668419703,0.4945132576649555,0.076662637299382,38.730853964217125,0.2093177810222034,18.974918496889014,6.258601652563882,17.732094172069683,-0.12088101854032245,0.14678409394182013
Jan-26,100.0,18.147118231717847,1.2867651659829449,0.10186995186832494,37.952188702196835,0.22826878649609916,18.334338683800176,6.985475397280297,16.97724070092534,-0.12890178184812617,0.11588645630229595
