date,year,month,decade,coal_ppi_nominal,coal_index_2024base,mom_pct,yoy_pct,rolling_vol_12m,shock,direction,event
1972-06-01,1972,6,1970,35.8,12.338055837169827,0.0,4.985337243401755,1.5377499388501445,False,flat,
1972-07-01,1972,7,1970,35.8,12.338055837169827,0.0,4.678362573099393,1.5422144552239043,False,flat,
1972-08-01,1972,8,1970,35.8,12.338055837169827,0.0,4.678362573099393,1.5422144552239043,False,flat,
1972-09-01,1972,9,1970,35.9,12.372519680290415,0.27932960893854997,4.9707602339181145,1.53785684726281,False,up,
1972-10-01,1972,10,1970,36.0,12.406983523411,0.278551532033422,5.263157894736836,1.5331087242282746,False,up,
1972-11-01,1972,11,1970,37.6,12.958405013340379,4.444444444444451,9.941520467836252,1.9083854126336077,True,up,
1972-12-01,1972,12,1970,38.4,13.234115758305068,2.127659574468077,6.666666666666665,1.386373706488162,False,up,
1973-01-01,1973,1,1970,38.4,13.234115758305068,0.0,6.666666666666665,1.386373706488162,False,flat,
1973-02-01,1973,2,1970,38.7,13.337507287666828,0.7812500000000222,7.500000000000018,1.376616273375794,False,up,
1973-03-01,1973,3,1970,38.8,13.371971130787411,0.2583979328165231,7.777777777777772,1.3681513507902365,False,up,
1973-04-01,1973,4,1970,40.0,13.785537248234444,3.0927835051546504,11.73184357541901,1.4804145477874935,True,up,
1973-05-01,1973,5,1970,40.1,13.82000109135503,0.24999999999999467,12.01117318435756,1.4677107677273855,False,up,
1973-06-01,1973,6,1970,40.2,13.854464934475619,0.24937655860348684,12.29050279329611,1.454599049670245,False,up,
1973-07-01,1973,7,1970,40.0,13.785537248234444,-0.4975124378109541,11.73184357541901,1.491692372817135,False,down,
1973-08-01,1973,8,1970,40.1,13.82000109135503,0.24999999999999467,12.01117318435756,1.4790830735490381,False,up,
1973-09-01,1973,9,1970,41.6,14.336958738163824,3.7406483790523692,15.877437325905298,1.6607269152300494,True,up,
1973-10-01,1973,10,1970,41.9,14.44035026752558,0.7211538461538325,16.388888888888875,1.6420495537019129,False,up,oil_embargo_1973
1973-11-01,1973,11,1970,44.7,15.405337874901992,6.682577565632464,18.882978723404253,2.097500300057806,True,up,oil_embargo_1973
1973-12-01,1973,12,1970,45.0,15.508729404263748,0.6711409395973034,17.1875,2.0982118018808706,False,up,oil_embargo_1973
1974-01-01,1974,1,1970,46.6,16.06015089419313,3.5555555555555562,21.354166666666675,2.140858083126918,True,up,oil_embargo_1973
1974-02-01,1974,2,1970,47.3,16.301397796037232,1.5021459227467782,22.22222222222221,2.1244292363651986,False,up,oil_embargo_1973
1974-03-01,1974,3,1970,48.5,16.714963913484265,2.5369978858351017,25.0,2.0847043004531773,False,up,oil_embargo_1973
1974-04-01,1974,4,1970,56.8,19.57546289249291,17.113402061855652,41.99999999999999,4.876238929273002,True,up,oil_embargo_1973
1974-05-01,1974,5,1970,57.6,19.8511736374576,1.4084507042253502,43.64089775561097,4.826665846231707,False,up,oil_embargo_1973
1974-06-01,1974,6,1970,60.1,20.712769715472255,4.340277777777768,49.502487562189046,4.746107847651522,True,up,oil_embargo_1973
1974-07-01,1974,7,1970,64.3,22.16025112653687,6.988352745424287,60.74999999999999,4.663870793252106,True,up,oil_embargo_1973
1974-08-01,1974,8,1970,66.9,23.05631104767211,4.043545878693644,66.83291770573567,4.5030655398775785,True,up,oil_embargo_1973
1974-09-01,1974,9,1970,69.5,23.952370968807347,3.886397608370684,67.0673076923077,4.501197976404653,True,up,oil_embargo_1973
1974-10-01,1974,10,1970,73.7,25.399852379871966,6.043165467625911,75.8949880668258,4.359919014588544,True,up,oil_embargo_1973
1974-11-01,1974,11,1970,74.4,25.641099281716066,0.9497964721845387,66.44295302013423,4.459503459730758,False,up,oil_embargo_1973
1974-12-01,1974,12,1970,80.1,27.605538339589476,7.661290322580627,77.99999999999999,4.381157485697683,True,up,oil_embargo_1973
1975-01-01,1975,1,1970,80.2,27.64000218271006,0.12484394506866447,72.10300429184548,4.59106503611909,False,up,oil_embargo_1973
1975-02-01,1975,2,1970,76.6,26.399303830368957,-4.488778054862852,61.945031712473565,5.250726934085494,True,down,oil_embargo_1973
1975-03-01,1975,3,1970,72.6,25.020750105545513,-5.22193211488251,49.690721649484516,5.912472099046562,True,down,oil_embargo_1973
1975-04-01,1975,4,1970,72.4,24.95182241930435,-0.2754820936638924,27.464788732394375,4.163939886384039,False,down,oil_embargo_1973
1975-05-01,1975,5,1970,72.8,25.08967779178669,0.5524861878452914,26.388888888888886,4.18454877624944,False,up,oil_embargo_1973
1975-06-01,1975,6,1970,72.2,24.882894733063175,-0.8241758241758212,20.133111480865228,4.193189584335338,False,down,oil_embargo_1973
1975-07-01,1975,7,1970,71.5,24.64164783121907,-0.969529085872578,11.197511664074655,3.8849324868198813,False,down,
1975-08-01,1975,8,1970,70.7,24.365937086254384,-1.1188811188811099,5.68011958146486,3.7968802226754494,False,down,
1975-09-01,1975,9,1970,69.8,24.055762498169106,-1.2729844413012836,0.4316546762589857,3.6718993196236354,False,down,
1975-10-01,1975,10,1970,69.4,23.917907125686764,-0.5730659025787843,-5.834464043419263,3.158695201711164,False,down,
1975-11-01,1975,11,1970,68.2,23.50434100823973,-1.729106628242083,-8.333333333333337,3.1450446210359115,False,down,
1975-12-01,1975,12,1970,69.4,23.917907125686764,1.7595307917888547,-13.358302122347055,1.9609892170562397,False,up,
1976-01-01,1976,1,1970,69.2,23.848979439445593,-0.2881844380403509,-13.715710723192021,1.939710123761106,False,down,
1976-02-01,1976,2,1970,69.0,23.780051753204418,-0.28901734104046506,-9.921671018276756,1.6505176796889498,False,down,
1976-03-01,1976,3,1970,68.8,23.711124066963244,-0.28985507246377384,-5.234159779614322,0.9135611186107656,False,down,
1976-04-01,1976,4,1970,68.7,23.67666022384266,-0.14534883720929148,-5.110497237569067,0.9165005063789949,False,down,
1976-05-01,1976,5,1970,68.7,23.67666022384266,0.0,-5.6318681318681225,0.875489406246623,False,flat,
1976-06-01,1976,6,1970,68.6,23.642196380722073,-0.14556040756915634,-4.986149584487542,0.873036644488417,False,down,
1976-07-01,1976,7,1970,68.8,23.711124066963244,0.291545189504383,-3.776223776223775,0.8770060596790271,False,up,
1976-08-01,1976,8,1970,68.8,23.711124066963244,0.0,-2.6874115983026914,0.8427829537513424,False,flat,
1976-09-01,1976,9,1970,68.8,23.711124066963244,0.0,-1.4326647564469885,0.7761570860114977,False,flat,
1976-10-01,1976,10,1970,68.9,23.74558791008383,0.14534883720931369,-0.7204610951008661,0.7654496628791219,False,up,
1976-11-01,1976,11,1970,69.0,23.780051753204418,0.14513788098693414,1.1730205278592365,0.5559028793538441,False,up,
1976-12-01,1976,12,1970,69.9,24.090226341289693,1.3043478260869712,0.7204610951008661,0.43455400081066387,False,up,
1977-01-01,1977,1,1970,70.3,24.228081713772035,0.5722460658082795,1.5895953757225412,0.4426645551401928,False,up,
1977-02-01,1977,2,1970,70.6,24.331473243133793,0.426742532005675,2.3188405797101463,0.4287209300209139,False,up,
1977-03-01,1977,3,1970,70.8,24.400400929374968,0.28328611898016387,2.9069767441860517,0.4011953622781311,False,up,
1977-04-01,1977,4,1970,71.0,24.46932861561614,0.28248587570622874,3.3478893740902516,0.38242687523050817,False,up,
1977-05-01,1977,5,1970,72.3,24.91735857618376,1.8309859154929553,5.240174672489073,0.5778598489860236,False,up,
1977-06-01,1977,6,1970,73.0,25.158605478027862,0.9681881051175623,6.4139941690962265,0.5666888696569116,False,up,
1977-07-01,1977,7,1970,73.5,25.33092469363079,0.6849315068493178,6.83139534883721,0.5635873334267447,False,up,
1977-08-01,1977,8,1970,73.7,25.399852379871966,0.2721088435374108,7.1220930232558155,0.5444353908687157,False,up,
1977-09-01,1977,9,1970,73.9,25.46878006611314,0.27137042062415073,7.412790697674421,0.5235562746845763,False,up,
1977-10-01,1977,10,1970,74.5,25.675563124836653,0.8119079837618282,8.12772133526849,0.5061278445641829,False,up,
1977-11-01,1977,11,1970,74.9,25.813418497319002,0.5369127516778649,8.550724637681162,0.48236375809522714,False,up,
1977-12-01,1977,12,1970,75.2,25.916810026680757,0.4005340453938633,7.582260371959948,0.44645288116554344,False,up,miners_strike_1978
1978-01-01,1978,1,1970,75.5,26.020201556042515,0.3989361702127603,7.3968705547653,0.4506327156985674,False,up,miners_strike_1978
1978-02-01,1978,2,1970,75.7,26.089129242283686,0.26490066225166586,7.223796033994345,0.45855567152462823,False,up,miners_strike_1978
1978-03-01,1978,3,1970,76.1,26.22698461476603,0.5284015852047519,7.485875706214684,0.44931475003142846,False,up,miners_strike_1978
1978-04-01,1978,4,1970,79.7,27.46768296710713,4.730617608410004,12.25352112676057,1.2611244450719505,True,up,
1978-05-01,1978,5,1970,80.9,27.881249084554167,1.505646173149322,11.894882434301524,1.2444358130242907,False,up,
1978-06-01,1978,6,1970,81.3,28.01910445703651,0.49443757725586845,11.369863013698623,1.2512289054367194,False,up,
1978-07-01,1978,7,1970,81.7,28.156959829518858,0.49200492004921603,11.15646258503402,1.2555930666980373,False,up,
1978-08-01,1978,8,1970,82.6,28.46713441760413,1.1015911872704898,12.07598371777474,1.2410940083805553,False,up,
1978-09-01,1978,9,1970,82.8,28.5360621038453,0.2421307506053294,12.04330175913395,1.242599772734641,False,up,
1978-10-01,1978,10,1970,83.0,28.60498979008647,0.24154589371980784,11.409395973154357,1.259530688457916,False,up,
1978-11-01,1978,11,1970,82.7,28.501598260724712,-0.3614457831325302,10.413885180240312,1.3095232808599016,False,down,
1978-12-01,1978,12,1970,83.0,28.60498979008647,0.36275695284160303,10.3723404255319,1.31071177331238,False,up,
1979-01-01,1979,1,1970,83.0,28.60498979008647,0.0,9.933774834437092,1.3276842872546508,False,flat,iran_crisis_1979
1979-02-01,1979,2,1970,83.0,28.60498979008647,0.0,9.643328929986783,1.3395432218241379,False,flat,iran_crisis_1979
1979-03-01,1979,3,1970,83.3,28.70838131944823,0.3614457831325302,9.461235216819986,1.3432348541266295,False,up,iran_crisis_1979
1979-04-01,1979,4,1970,83.6,28.811772848809987,0.36014405762303525,4.8933500627352355,0.49418059477140885,False,up,iran_crisis_1979
1979-05-01,1979,5,1970,84.3,29.05301975065409,0.837320574162681,4.202719406674893,0.38351982035229504,False,up,iran_crisis_1979
1979-06-01,1979,6,1970,84.5,29.12194743689526,0.23724792408066353,3.9360393603936172,0.381549812205411,False,up,iran_crisis_1979
1979-07-01,1979,7,1970,84.6,29.15641128001585,0.11834319526626835,3.5495716034271707,0.38174134634654217,False,up,iran_crisis_1979
1979-08-01,1979,8,1970,84.9,29.25980280937761,0.35460992907803135,2.784503631961277,0.2867706150871123,False,up,iran_crisis_1979
1979-09-01,1979,9,1970,84.6,29.15641128001585,-0.35335689045937757,2.1739130434782483,0.33229686255922947,False,down,iran_crisis_1979
1979-10-01,1979,10,1970,85.0,29.294266652498198,0.47281323877068626,2.4096385542168752,0.34274048152326636,False,up,iran_crisis_1979
1979-11-01,1979,11,1970,85.1,29.328730495618778,0.11764705882353343,2.9020556227327576,0.29625276512328685,False,up,iran_crisis_1979
1979-12-01,1979,12,1970,85.8,29.569977397462882,0.8225616921269108,3.3734939759036076,0.34018154686018304,False,up,iran_crisis_1979
1980-01-01,1980,1,1980,85.9,29.604441240583473,0.11655011655011815,3.4939759036144658,0.33313234050650525,False,up,iran_crisis_1979
1980-02-01,1980,2,1980,86.0,29.63890508370406,0.11641443538998875,3.6144578313253017,0.32562165066875415,False,up,iran_crisis_1979
1980-03-01,1980,3,1980,86.3,29.742296613065815,0.34883720930232176,3.6014405762304857,0.32541440651363934,False,up,iran_crisis_1979
1980-04-01,1980,4,1980,87.0,29.983543514909915,0.8111239860950192,4.066985645933019,0.3579417308676442,False,up,iran_crisis_1979
1980-05-01,1980,5,1980,87.2,30.052471201151093,0.22988505747125743,3.4400948991696323,0.32126267133223413,False,up,iran_crisis_1979
1980-06-01,1980,6,1980,87.2,30.052471201151093,0.0,3.1952662721893565,0.3314541714716351,False,flat,iran_crisis_1979
1980-07-01,1980,7,1980,87.4,30.121398887392264,0.2293577981651307,3.309692671394804,0.3285879287920748,False,up,iran_crisis_1979
1980-08-01,1980,8,1980,87.6,30.19032657363343,0.22883295194506825,3.180212014134254,0.32772524451879426,False,up,iran_crisis_1979
1980-09-01,1980,9,1980,88.1,30.362645789236364,0.5707762557077611,4.137115839243499,0.27427023361781766,False,up,iran_crisis_1979
1980-10-01,1980,10,1980,88.0,30.32818194611578,-0.11350737797956034,3.529411764705892,0.2992964988533029,False,down,iran_crisis_1979
1980-11-01,1980,11,1980,88.9,30.638356534201055,1.0227272727272751,4.465334900117512,0.3598625095643672,False,up,iran_crisis_1979
1980-12-01,1980,12,1980,88.9,30.638356534201055,0.0,3.6130536130536184,0.3427797562372307,False,flat,iran_crisis_1979
1981-01-01,1981,1,1980,89.4,30.810675749803984,0.5624296962879693,4.074505238649584,0.345625133817469,False,up,iran_crisis_1979
1981-02-01,1981,2,1980,89.9,30.982994965406917,0.5592841163311046,4.5348837209302495,0.3439307443596337,False,up,iran_crisis_1979
1981-03-01,1981,3,1980,90.0,31.017458808527497,0.11123470522802492,4.2873696407879525,0.35205435335825686,False,up,iran_crisis_1979
1981-04-01,1981,4,1980,90.9,31.327633396612775,1.0000000000000009,4.482758620689653,0.377777528211483,False,up,iran_crisis_1979
1981-05-01,1981,5,1980,91.1,31.396561082853946,0.22002200220021528,4.472477064220182,0.37811295677428114,False,up,iran_crisis_1979
1981-06-01,1981,6,1980,91.9,31.672271827818637,0.8781558726674188,5.389908256880727,0.385754432179648,False,up,iran_crisis_1979
1981-07-01,1981,7,1980,94.5,32.568331748953874,2.8291621327529937,8.123569794050333,0.7828838802994054,False,up,iran_crisis_1979
1981-08-01,1981,8,1980,94.8,32.67172327831563,0.31746031746031633,8.219178082191792,0.7788980741319379,False,up,iran_crisis_1979
1981-09-01,1981,9,1980,95.4,32.878506337039155,0.6329113924050667,8.286038592508515,0.778434595365391,False,up,iran_crisis_1979
1981-10-01,1981,10,1980,95.5,32.91297018015974,0.10482180293500676,8.52272727272727,0.760852812080035,False,up,iran_crisis_1979
1981-11-01,1981,11,1980,95.9,33.05082555264208,0.41884816753927634,7.874015748031504,0.756552446334041,False,up,iran_crisis_1979
1981-12-01,1981,12,1980,96.4,33.223144768245014,0.5213764337852034,8.436445444319451,0.7312427117679698,False,up,iran_crisis_1979
1982-01-01,1982,1,1980,98.2,33.84349394441556,1.8672199170124415,9.843400447427285,0.8054701519661271,False,up,
1982-02-01,1982,2,1980,99.1,34.15366853250084,0.9164969450101701,10.233592880978847,0.802830401678174,False,up,
1982-03-01,1982,3,1980,99.0,34.11920468938025,-0.10090817356205317,10.000000000000009,0.8219206060030678,False,down,
1982-04-01,1982,4,1980,99.6,34.32598774810376,0.60606060606061,9.570957095709565,0.8210931704755156,False,up,
1982-05-01,1982,5,1980,99.9,34.42937927746553,0.3012048192771122,9.659714599341406,0.8164925951668632,False,up,
1982-06-01,1982,6,1980,99.8,34.39491543434494,-0.10010010010010895,8.596300326441764,0.8532025135814064,False,down,
1982-07-01,1982,7,1980,100.6,34.67062617930963,0.8016032064128265,6.455026455026447,0.5319803766948561,False,up,
1982-08-01,1982,8,1980,100.8,34.739553865550796,0.19880715705766772,6.329113924050622,0.5372432152405685,False,up,
1982-09-01,1982,9,1980,100.7,34.70509002243022,-0.09920634920634885,5.555555555555558,0.5634464150771339,False,down,
1982-10-01,1982,10,1980,100.6,34.67062617930963,-0.09930486593844323,5.340314136125657,0.5778123653196142,False,down,
1982-11-01,1982,11,1980,100.9,34.77401770867139,0.29821073558649047,5.213764337851923,0.5791858944684793,False,up,
1982-12-01,1982,12,1980,100.7,34.70509002243022,-0.1982160555004997,4.460580912863077,0.6050809478194322,False,down,
1983-01-01,1983,1,1980,100.2,34.53277080682729,-0.49652432969214955,2.0366598778004175,0.43190699381852393,False,down,
1983-02-01,1983,2,1980,99.7,34.360451591224354,-0.4990019960079861,0.6054490413723634,0.40141958726797045,False,down,
1983-03-01,1983,3,1980,100.7,34.70509002243022,1.0030090270812364,1.7171717171717171,0.48186115848661865,False,up,
1983-04-01,1983,4,1980,100.6,34.67062617930963,-0.09930486593844323,1.0040160642570184,0.4628941030174668,False,down,
1983-05-01,1983,5,1980,100.1,34.498306963706696,-0.497017892644136,0.2002002002001957,0.4856776209842891,False,down,
1983-06-01,1983,6,1980,99.9,34.42937927746553,-0.19980019980019303,0.10020040080160886,0.48872009071856043,False,down,
1983-07-01,1983,7,1980,100.0,34.46384312058611,0.10010010010008674,-0.5964214711729587,0.4228695620914162,False,up,
1983-08-01,1983,8,1980,100.3,34.56723464994787,0.29999999999998916,-0.49603174603174427,0.42922221631804386,False,up,
1983-09-01,1983,9,1980,100.6,34.67062617930963,0.29910269192421346,-0.09930486593844323,0.439553666288278,False,up,
1983-10-01,1983,10,1980,100.7,34.70509002243022,0.09940357852884496,0.09940357852884496,0.4395193683631701,False,up,
1983-11-01,1983,11,1980,101.4,34.94633692427432,0.6951340615690249,0.49554013875123815,0.4766195741426927,False,up,
1983-12-01,1983,12,1980,101.7,35.04972845363608,0.2958579881656709,0.9930486593842991,0.4752978590530923,False,up,
1984-01-01,1984,1,1980,101.2,34.877409238033145,-0.4916420845624381,0.9980039920159722,0.4747580875672427,False,down,
1984-02-01,1984,2,1980,101.9,35.11865613987725,0.6916996047430901,2.206619859578729,0.46622626066086537,False,up,
1984-03-01,1984,3,1980,102.1,35.18758382611842,0.19627085377820208,1.3902681231380276,0.3890121329087166,False,up,
1984-04-01,1984,4,1980,101.4,34.94633692427432,-0.685602350636616,0.7952286282306265,0.4504528007093976,False,down,
1984-05-01,1984,5,1980,102.4,35.29097535548018,0.9861932938856066,2.29770229770232,0.48388398837188457,False,up,
1984-06-01,1984,6,1980,101.8,35.08419229675666,-0.5859375000000111,1.9019019019018923,0.523426022540593,False,down,
1984-07-01,1984,7,1980,102.5,35.32543919860077,0.6876227897838927,2.499999999999991,0.5445312388873509,False,up,
1984-08-01,1984,8,1980,102.9,35.46329457108311,0.39024390243902474,2.5922233300099684,0.546546673126318,False,up,
1984-09-01,1984,9,1980,102.7,35.394366884841936,-0.19436345966958868,2.0874751491053667,0.5580748350585508,False,down,
1984-10-01,1984,10,1980,102.7,35.394366884841936,0.0,1.9860973187686204,0.5600129064615871,False,flat,
1984-11-01,1984,11,1980,102.6,35.359903041721346,-0.09737098344694273,1.1834319526627057,0.5381736936684454,False,down,
1984-12-01,1984,12,1980,102.4,35.29097535548018,-0.19493177387913674,0.68829891838742,0.5405314567705753,False,down,
1985-01-01,1985,1,1980,102.5,35.32543919860077,0.09765625,1.2845849802371578,0.5120224099043209,False,up,
1985-02-01,1985,2,1980,102.8,35.42883072796252,0.29268292682926855,0.8832188420019538,0.48276387749933264,False,up,
1985-03-01,1985,3,1980,102.6,35.359903041721346,-0.1945525291828787,0.48971596474045587,0.4869574433280263,False,down,
1985-04-01,1985,4,1980,102.4,35.29097535548018,-0.19493177387913674,0.9861932938856066,0.43851654563810244,False,down,
1985-05-01,1985,5,1980,102.5,35.32543919860077,0.09765625,0.09765625,0.33485183436627547,False,up,
1985-06-01,1985,6,1980,102.4,35.29097535548018,-0.09756097560974508,0.5893909626719207,0.28143397030467543,False,down,
1985-07-01,1985,7,1980,102.8,35.42883072796252,0.390625,0.29268292682926855,0.22823019933700373,False,up,
1985-08-01,1985,8,1980,102.9,35.46329457108311,0.09727626459143934,0.0,0.19941068465964115,False,up,
1985-09-01,1985,9,1980,102.6,35.359903041721346,-0.291545189504383,-0.09737098344694273,0.20973590433841738,False,down,
1985-10-01,1985,10,1980,101.7,35.04972845363608,-0.877192982456132,-0.9737098344693274,0.32687744402154245,False,down,
1985-11-01,1985,11,1980,100.6,34.67062617930963,-1.0816125860373726,-1.949317738791423,0.43646683928141516,False,down,
1985-12-01,1985,12,1980,101.1,34.842945394912554,0.497017892644136,-1.269531250000011,0.47580462859487854,False,up,
1986-01-01,1986,1,1980,101.3,34.91187308115373,0.1978239366963397,-1.1707317073170742,0.48054533010625156,False,up,
1986-02-01,1986,2,1980,100.9,34.77401770867139,-0.39486673247778326,-1.8482490272373475,0.4707444875265142,False,down,
1986-03-01,1986,3,1980,101.5,34.9808007673949,0.5946481665014769,-1.0721247563352798,0.5174270868521285,False,up,
1986-04-01,1986,4,1980,101.1,34.842945394912554,-0.3940886699507429,-1.269531250000011,0.524297635633398,False,down,
1986-05-01,1986,5,1980,100.9,34.77401770867139,-0.19782393669632858,-1.5609756097560878,0.520834079610299,False,down,
1986-06-01,1986,6,1980,100.8,34.739553865550796,-0.09910802775026095,-1.562500000000011,0.5208255722442453,False,down,
1986-07-01,1986,7,1980,100.9,34.77401770867139,0.09920634920634885,-1.8482490272373475,0.5007554422158011,False,up,
1986-08-01,1986,8,1980,100.7,34.70509002243022,-0.1982160555004997,-2.137998056365409,0.4944918013309043,False,down,
1986-09-01,1986,9,1980,100.5,34.63616233618904,-0.19860973187686426,-2.0467836257309857,0.49329202119750243,False,down,
1986-10-01,1986,10,1980,100.5,34.63616233618904,0.0,-1.179941002949858,0.44140659550375483,False,flat,
1986-11-01,1986,11,1980,100.1,34.498306963706696,-0.3980099502487566,-0.497017892644136,0.3339522177167273,False,down,
1986-12-01,1986,12,1980,100.0,34.46384312058611,-0.09990009990009652,-1.0880316518298683,0.28779342920696055,False,down,
1987-01-01,1987,1,1980,100.1,34.498306963706696,0.09999999999998899,-1.184600197433372,0.28016062323866514,False,up,
1987-02-01,1987,2,1980,99.3,34.222596218742005,-0.7992007992007943,-1.5857284440039754,0.3374493765608713,False,down,
1987-03-01,1987,3,1980,99.0,34.11920468938025,-0.30211480362537513,-2.463054187192115,0.2496247160749703,False,down,
1987-04-01,1987,4,1980,97.2,33.498855513209705,-1.8181818181818188,-3.857566765578624,0.5288427504437972,False,down,
1987-05-01,1987,5,1980,96.8,33.361000140727356,-0.4115226337448652,-4.063429137760166,0.5277311720674599,False,down,
1987-06-01,1987,6,1980,96.5,33.2576086113656,-0.30991735537190257,-4.265873015873012,0.5223261396881466,False,down,
1987-07-01,1987,7,1980,96.1,33.119753238883256,-0.4145077720207335,-4.757185332011904,0.5017940047019469,False,down,
1987-08-01,1987,8,1980,96.1,33.119753238883256,0.0,-4.568023833167834,0.5123418905870779,False,flat,
1987-09-01,1987,9,1980,95.8,33.0163617095215,-0.3121748178980255,-4.676616915422893,0.5095736851647643,False,down,
1987-10-01,1987,10,1980,96.0,33.085289395762665,0.20876826722338038,-4.477611940298509,0.5276092012932646,False,up,
1987-11-01,1987,11,1980,96.4,33.223144768245014,0.4166666666666652,-3.696303696303682,0.575301638867817,False,up,
1987-12-01,1987,12,1980,95.9,33.05082555264208,-0.5186721991701226,-4.0999999999999925,0.5739764199086543,False,down,
1988-01-01,1988,1,1980,95.6,32.94743402328032,-0.31282586027112647,-4.495504495504498,0.5568834742644766,False,down,
1988-02-01,1988,2,1980,96.3,33.18868092512442,0.7322175732217495,-3.0211480362537735,0.6238200091641276,False,up,
1988-03-01,1988,3,1980,95.8,33.0163617095215,-0.5192107995846351,-3.232323232323231,0.6284878777034821,False,down,
1988-04-01,1988,4,1980,95.5,32.91297018015974,-0.31315240083507057,-1.7489711934156382,0.40068796271130436,False,down,
1988-05-01,1988,5,1980,95.2,32.809578650797974,-0.3141361256544517,-1.6528925619834656,0.3957816502604979,False,down,
1988-06-01,1988,6,1980,95.2,32.809578650797974,0.0,-1.3471502590673534,0.3936550662908278,False,flat,
1988-07-01,1988,7,1980,95.7,32.981897866400914,0.5252100840336116,-0.41623309053069324,0.420607589309606,False,up,
1988-08-01,1988,8,1980,95.1,32.77511480767739,-0.6269592476489172,-1.0405827263267442,0.4536496951209578,False,down,
1988-09-01,1988,9,1980,95.4,32.878506337039155,0.3154574132492316,-0.41753653444676075,0.4613421127131549,False,up,
1988-10-01,1988,10,1980,95.5,32.91297018015974,0.10482180293500676,-0.520833333333337,0.45733022383590677,False,up,
1988-11-01,1988,11,1980,94.7,32.63725943519505,-0.8376963350785305,-1.763485477178428,0.48532301084800666,False,down,
1988-12-01,1988,12,1980,94.6,32.602795592074465,-0.10559662090814381,-1.355578727841511,0.47100883395227244,False,down,
1989-01-01,1989,1,1980,94.1,32.43047637647153,-0.5285412262156397,-1.5690376569037712,0.48329902094441235,False,down,
1989-02-01,1989,2,1980,93.6,32.2581571608686,-0.5313496280552554,-2.8037383177570097,0.4103625938129234,False,down,
1989-03-01,1989,3,1980,93.6,32.2581571608686,0.0,-2.2964509394572064,0.4051174251241739,False,flat,
1989-04-01,1989,4,1980,94.2,32.46494021959212,0.641025641025661,-1.3612565445026203,0.46806827119295386,False,up,
1989-05-01,1989,5,1980,94.6,32.602795592074465,0.424628450106157,-0.630252100840345,0.48741355558810256,False,up,
1989-06-01,1989,6,1980,94.9,32.70618712143622,0.3171247357294016,-0.31512605042016695,0.498925738993969,False,up,
1989-07-01,1989,7,1980,96.2,33.15421708200384,1.3698630136986356,0.5224660397074254,0.6268186807386991,False,up,
1989-08-01,1989,8,1980,96.6,33.29207245448618,0.4158004158004047,1.577287066246047,0.5967172967345936,False,up,
1989-09-01,1989,9,1980,96.5,33.2576086113656,-0.10351966873705098,1.1530398322851187,0.5972724852196043,False,down,
1989-10-01,1989,10,1980,97.1,33.464391670089114,0.6217616580310725,1.675392670157061,0.6162129754758129,False,up,
1989-11-01,1989,11,1980,97.7,33.67117472881263,0.6179196704428458,3.167898627243937,0.5453941404189621,False,up,
1989-12-01,1989,12,1980,97.2,33.498855513209705,-0.5117707267144334,2.748414376321362,0.5816526299621686,False,down,
1990-01-01,1990,1,1990,97.8,33.705638571933214,0.6172839506172867,3.9319872476089257,0.5386750818768361,False,up,clean_air_act_1990
1990-02-01,1990,2,1990,96.3,33.18868092512442,-1.5337423312883458,2.8846153846153966,0.727772931706023,False,down,clean_air_act_1990
1990-03-01,1990,3,1990,96.4,33.223144768245014,0.10384215991694479,2.991452991453003,0.7252768086328659,False,up,clean_air_act_1990
1990-04-01,1990,4,1990,96.7,33.32653629760677,0.3112033195020736,2.6539278131634925,0.7152229800890715,False,up,clean_air_act_1990
1990-05-01,1990,5,1990,97.7,33.67117472881263,1.0341261633919352,3.2769556025370017,0.7517191462705501,False,up,clean_air_act_1990
1990-06-01,1990,6,1990,97.9,33.740102415053805,0.20470829068577334,3.161222339304537,0.7518014893615084,False,up,clean_air_act_1990
1990-07-01,1990,7,1990,98.0,33.77456625817439,0.10214504596526286,1.8711018711018657,0.6662146868637883,False,up,clean_air_act_1990
1990-08-01,1990,8,1990,96.9,33.39546398384795,-1.122448979591828,0.31055900621119736,0.7540196713410251,False,down,clean_air_act_1990
1990-09-01,1990,9,1990,97.5,33.602247042571456,0.6191950464396134,1.0362694300518172,0.7711871942039337,False,up,clean_air_act_1990
1990-10-01,1990,10,1990,98.2,33.84349394441556,0.7179487179487243,1.1328527291452284,0.7777039416057137,False,up,clean_air_act_1990
1990-11-01,1990,11,1990,98.8,34.05027700313908,0.6109979633401208,1.1258955987717423,0.7772846733884384,False,up,clean_air_act_1990
1990-12-01,1990,12,1990,97.9,33.740102415053805,-0.910931174089058,0.7201646090535085,0.8133674581967397,False,down,clean_air_act_1990
1991-01-01,1991,1,1990,98.5,33.94688547377732,0.6128702757916216,0.7157464212679043,0.8130949073353163,False,up,clean_air_act_1990
1991-02-01,1991,2,1990,98.2,33.84349394441556,-0.3045685279187804,1.9730010384215957,0.6559668897708543,False,down,clean_air_act_1990
1991-03-01,1991,3,1990,97.4,33.56778319945087,-0.8146639511201648,1.0373443983402453,0.7147011656392132,False,down,clean_air_act_1990
1991-04-01,1991,4,1990,97.3,33.53331935633029,-0.10266940451746365,0.6204756980351611,0.7129549439056716,False,down,clean_air_act_1990
